pump_outlet_Pa,expander_outlet_Pa,expander_eff,heater_outlet_K,Q_in_kW,W_pump_kW,W_exp_kW,Q_out_kW,net_kW,thermal_eff,bal_kW
1800000.0,600000.0,0.8,453.15,575.8796484545879,2.851992798994703,50.01470689967705,528.7169343539056,47.16271410068235,0.08189682380206817,0.0
1800000.0,600000.0,0.85,373.15,375.39131453726856,2.851992798994703,37.74958511827816,340.49372221798507,34.89759231928346,0.09296323854029621,5.684341886080802e-14
1800000.0,600000.0,0.85,383.15,401.33501438703036,2.851992798994703,40.09217341687798,364.09483376914704,37.24018061788328,0.09279075904892375,5.684341886080802e-14
1800000.0,600000.0,0.85,393.15,426.4994516536465,2.851992798994703,42.23025013949617,387.121194313145,39.37825734050147,0.0923289753077571,5.684341886080802e-14
1800000.0,600000.0,0.85,403.15,451.31334139270297,2.851992798994703,44.23176066796877,409.93357352372885,41.37976786897407,0.09168744655604616,5.684341886080802e-14
1800000.0,600000.0,0.85,413.15,476.01434604328864,2.851992798994703,46.13511119133118,432.7312276509522,43.283118392336476,0.09092818053092946,0.0
1800000.0,600000.0,0.85,423.15,500.7450438986602,2.851992798994703,47.96407726582314,455.63295943183175,45.11208446682844,0.09008992703272393,0.0
1800000.0,600000.0,0.85,433.15,525.5958270596624,2.851992798994703,49.73442128438631,478.7133985742708,46.88242848539161,0.08919863148013503,0.0
1800000.0,600000.0,0.85,443.15,550.6268447332815,2.851992798994703,51.45722067610174,502.02161685617443,48.60522787710704,0.08827253582351395,0.0
1800000.0,600000.0,0.85,453.15,575.8796484545879,2.851992798994703,53.140626080906834,525.5910151726758,50.288633281912134,0.0873249009873245,0.0
1800000.0,600000.0,0.9,373.15,375.39131453726856,2.851992798994703,39.97014894876513,338.27315838749814,37.11815614977043,0.09887856940836431,0.0
1800000.0,600000.0,0.9,383.15,401.33501438703036,2.851992798994703,42.45053655904729,361.73647062697773,39.59854376005259,0.09866705455673361,5.684341886080802e-14
1800000.0,600000.0,0.9,393.15,426.4994516536465,2.851992798994703,44.71438250064291,384.63706195199825,41.86238970164821,0.09815344319749326,5.684341886080802e-14
1800000.0,600000.0,0.9,403.15,451.31334139270297,2.851992798994703,46.833628942555166,407.3317052491425,43.981636143560465,0.09745255038957636,5.684341886080802e-14
1800000.0,600000.0,0.9,413.15,476.01434604328864,2.851992798994703,48.84894126140943,430.01739758087393,45.99694846241473,0.09662933238199459,0.0
1800000.0,600000.0,0.9,423.15,500.7450438986602,2.851992798994703,50.78549357557739,452.81154312207747,47.93350077658269,0.09572436384669117,5.684341886080802e-14
1800000.0,600000.0,0.9,433.15,525.5958270596624,2.851992798994703,52.659975477585455,475.78784438107164,49.807982678590754,0.09476479856628858,0.0
1800000.0,600000.0,0.9,443.15,550.6268447332815,2.851992798994703,54.4841160099901,498.99472152228606,51.6321232109954,0.0937697166508573,0.0
1800000.0,600000.0,0.9,453.15,575.8796484545879,2.851992798994703,56.26654526213661,522.4650959914461,53.41455246314191,0.09275297817258081,0.0
1800000.0,650000.0,0.7,373.15,367.26335973838644,2.7562729106999466,28.750364095127676,341.26926855395874,25.99409118442773,0.07077779608329064,-5.684341886080802e-14
1800000.0,650000.0,0.7,383.15,393.20705958814824,2.7562729106999466,30.556726563173928,365.4066059356743,27.800453652473983,0.07070181720946885,-5.684341886080802e-14
1800000.0,650000.0,0.7,393.15,418.3714968547644,2.7562729106999466,32.203430499508045,388.9243392659563,29.447157588808096,0.07038519069818595,0.0
1800000.0,650000.0,0.7,403.15,443.18538659382085,2.7562729106999466,33.74357517066714,412.19808433385367,30.987302259967194,0.06991950365991431,-5.684341886080802e-14
1800000.0,650000.0,0.7,413.15,467.8863912444066,2.7562729106999466,35.20715766674036,435.4355064883662,32.45088475604041,0.0693563338521835,-5.684341886080802e-14
1800000.0,650000.0,0.7,423.15,492.61708909977807,2.7562729106999466,36.61273081130057,458.76063119917745,33.856457900600624,0.06872773732326429,-5.684341886080802e-14
1800000.0,650000.0,0.7,433.15,517.4678722607803,2.7562729106999466,37.97258968206227,482.25155548941797,35.21631677136232,0.06805507869987125,0.0
1800000.0,650000.0,0.7,443.15,542.4988899343994,2.7562729106999466,39.29537541536451,505.95978742973483,36.53910250466456,0.0673533221590241,0.0
1800000.0,650000.0,0.7,453.15,567.7516936557059,2.7562729106999466,40.58744651353697,529.9205200528688,37.83117360283702,0.06663330823241626,1.1368683772161603e-13
